Uniprot Accession,Description,Gene,Molecular weight (Da),Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose
P27242,"Lipopolysaccharide 1,2-N-acetylglucosaminetransferase OS=Escherichia coli (strain K12) GN=waaU PE=4 SV=2",waaU,41684.92104,4.342097705458434e-08,2.6628333994800347e-07,1.3913904249535316e-07,3.286560141700583e-08,5.253698328703853e-08,6.789025694169817e-08,6.7170572239136e-08,5.109761388191417e-08,1.2930335156033679e-07,7.38876294630496e-08,8.012489688525509e-08,4.438055665800057e-08,5.277687818789256e-11,1.9239571048495384e-08,1.4849494362866138e-08,5.20571934853304e-08,3.550444532640046e-08,6.141309461863863e-08,4.462045155885463e-08,2.293395252164786e-08,4.510024136056274e-08,6.453172832974138e-08
P76387,Tyrosine-protein kinase wzc OS=Escherichia coli (strain K12) GN=wzc PE=1 SV=2,wzc,79275.62271,7.492845589783953e-11,3.4310673407764904e-08,1.9930464700098728e-07,5.966525191864999e-11,6.67292140908369e-11,6.811677808894502e-11,6.86213468155298e-11,6.67292140908369e-11,7.076576390351511e-11,6.168352682498911e-11,2.5606862874177477e-09,4.869088211543107e-11,4.1248493398305594e-11,4.1248493398305594e-11,2.0182749063391117e-09,7.820815262064058e-11,7.656830425924005e-11,7.31624653547928e-11,4.3266768304644707e-10,5.764697701231088e-11,6.786449372565263e-11,7.7829726075702e-11
P76190,Uncharacterized protein ydhO OS=Escherichia coli (strain K12) GN=ydhO PE=3 SV=1,ydhO,29879.89815,5.2543686465008915e-09,0.0,,5.421705227599647e-09,1.7269135169391466e-08,0.0,9.872858284826518e-10,1.971224925343328e-08,2.7543601248854996e-09,5.990649603335411e-08,8.467231003596978e-09,1.4123207444734882e-08,2.9551640222040046e-09,1.579657325572243e-08,2.1184811167102323e-11,2.2490036499672604e-08,0.0,,,1.8641295134401255e-08,8.634567584695733e-09,
P76206,Uncharacterized protein ydiY OS=Escherichia coli (strain K12) GN=ydiY PE=4 SV=1,ydiY,27572.14186,4.0983395694744186e-08,7.21742986128681e-07,,9.212196908376127e-10,3.844460127117597e-07,5.512810748319572e-08,7.471309303643631e-08,7.616383270704672e-09,4.606098454188063e-08,1.896842119323116e-08,4.968783371840668e-08,3.989534094178639e-09,1.548664598376617e-07,2.3030492270940316e-08,2.879718246161672e-10,2.94500153133914e-07,1.4942618607287262e-07,,,1.138830641429175e-08,6.564597009512123e-10,
P0AES2,Glucarate dehydratase OS=Escherichia coli (strain K12) GN=gudD PE=1 SV=2,gudD,49091.57737,1.5257199709735057e-08,4.012908334870235e-08,1.4401655800777948e-08,1.222205584224437e-08,2.281450423885616e-08,1.6683106224663567e-08,2.3629307961672452e-08,2.8925532159978345e-08,2.0981195862519502e-08,1.9555289347590993e-08,1.9046037020830812e-08,2.444411168448874e-08,1.5888672594917682e-08,1.3790553008665733e-08,2.0573794001111357e-08,8.718399834134317e-08,4.970302709179378e-08,2.3018205169560227e-08,1.2833158634356592e-08,2.0247872511984842e-08,1.1447992305568894e-08,2.1184896793223575e-08
P28631,DNA polymerase III subunit delta' OS=Escherichia coli (strain K12) GN=holB PE=1 SV=2,holB,36895.11788,2.496265232152174e-07,3.38798212832814e-07,2.1276527765900718e-07,1.2928539801700183e-07,8.619026534466787e-08,1.3877174797632062e-07,1.561182164733607e-07,1.677728749948095e-07,1.4852913650590566e-07,1.5530510076256194e-07,1.3579032370339186e-07,1.0570504240383797e-07,5.4749791193782735e-08,4.1739939821002684e-08,1.7102533783800454e-07,1.8132480350812203e-07,1.4473459652217813e-07,1.9840023343489589e-07,1.9894231057542836e-07,2.417664046774961e-07,1.0245257956064296e-07,1.7292260782986827e-07
P71298,Putative prophage CP4-6 integrase OS=Escherichia coli (strain K12) GN=intF PE=3 SV=1,intF,53023.10859,1.0636871639516977e-10,6.996949252235459e-08,1.4578549250614582e-10,8.618883580246913e-11,1.8218471637896098e-08,4.017116417051624e-08,3.300447760488423e-08,2.0934268652240857e-08,7.75133731177567e-08,8.637743281735418e-08,7.053528356700974e-08,6.959229849258448e-08,5.978525371856173e-11,5.959665670367668e-11,1.0561432833562957e-10,5.78992835697112e-10,1.1032925370775588e-10,2.8666746262528025e-09,1.0014501490396302e-10,8.317128356430827e-11,9.750465669557229e-11,1.125924178863765e-10
P05523,Formamidopyrimidine-DNA glycosylase OS=Escherichia coli (strain K12) GN=mutM PE=1 SV=3,mutM,30252.88552,4.4954389527601e-08,3.4707433091162533e-07,1.3089660480095587e-07,7.635635280055758e-09,6.5448302400477935e-09,1.3816863840100894e-10,1.3982137331011195e-10,3.262498710569279e-09,6.71010373095809e-09,2.7501508887473554e-09,9.420588981886974e-10,1.6494294392847718e-09,1.50398876728371e-08,4.958204727308934e-09,1.3354098065552063e-08,1.6097638014663004e-10,1.5205161163747398e-08,8.131455752786653e-09,1.4114356123739432e-10,1.665956788375802e-09,1.3684645047372657e-10,4.264056065485683e-09
P17802,A/G-specific adenine glycosylase OS=Escherichia coli (strain K12) GN=mutY PE=1 SV=1,mutY,39105.98291,5.191021549495175e-08,9.435896314106994e-08,5.242164618948329e-08,9.589325522466454e-09,1.8155789655869823e-08,2.6850111462906074e-08,4.014730952072623e-08,2.0073654760363114e-08,3.068584167189266e-08,1.792564584333063e-08,1.726078594043962e-08,1.485706167614136e-08,6.648599028910076e-09,7.466888140160548e-09,1.3987629495437739e-08,4.551733181330744e-08,3.375442583908193e-08,3.6823010006271195e-08,2.058508545489466e-08,2.3397954274818153e-08,2.8128688199234937e-08,4.9097346675028254e-08
P50465,Endonuclease 8 OS=Escherichia coli (strain K12) GN=nei PE=1 SV=3,nei,29808.48926,1.8618857036299197e-10,2.8381176671547967e-10,2.4992880165843066e-10,6.139190698455412e-10,1.6404722686036592e-10,1.6740197587591532e-10,2.5428997537864493e-09,1.5968605314015168e-10,7.447542814519679e-10,1.570022539277122e-10,1.3351901081886632e-10,1.2144191436288845e-10,4.0927937989702746e-09,1.093648179069106e-08,7.95075516685209e-08,9.728772145093275e-09,1.774662229225635e-07,1.0835839320224578e-07,8.521062499495488e-10,1.2412571357532798e-08,1.2647403788621258e-08,7.447542814519679e-08
P68739,Endonuclease V OS=Escherichia coli (strain K12) GN=nfi PE=1 SV=1,nfi,24638.84252,1.3555831599186664e-07,1.1770033424443512e-07,2.1429578096917846e-07,2.289068569443497e-07,1.8994398767722632e-07,1.720860059297948e-07,1.7655050136665268e-07,1.0227753182619881e-07,1.3474658954880157e-07,1.2257069290282557e-07,1.5057525518857048e-07,1.558514770684934e-07,2.0699024298159285e-07,1.4326971720098482e-07,2.2850099372281717e-07,1.1810619746596767e-07,1.4732834941631018e-07,1.1526515491523991e-07,9.497199383861316e-08,2.402710271472607e-07,1.4245799075791977e-07,8.685472940796246e-08
P0AB83,Endonuclease III OS=Escherichia coli (strain K12) GN=nth PE=1 SV=1,nth,23529.40171,1.7765007591431872e-07,3.680501572770335e-07,1.449250619301021e-07,1.0370004431362145e-07,1.3387505720815884e-07,1.1815005048847033e-07,1.3217505648170604e-07,1.1517504921717793e-07,6.757502887649922e-08,5.950002542584837e-08,8.967503832038576e-09,3.9737516980834447e-08,9.987504267910262e-11,9.902504231587622e-11,2.3417510006887464e-08,2.928251251314966e-08,7.607503250876327e-08,9.775004177103662e-08,1.0370004431362145e-07,7.82000334168293e-08,1.759500751878659e-07,1.3345005702654563e-07
P07013,Primosomal replication protein n OS=Escherichia coli (strain K12) GN=priB PE=1 SV=3,priB,11416.79899,1.5240699267141956e-07,2.4262492511484604e-08,1.2525402271271838e-09,2.8116462441106713e-09,7.979469558831218e-09,1.7605635360319157e-07,1.4539977461756115e-07,1.208745114290569e-07,1.6642142877913632e-07,1.2875763173964757e-07,8.934203018669422e-08,7.944433468561927e-08,1.199986091723246e-07,7.059772189262308e-08,1.9882981227823129e-07,3.6963075234102905e-07,2.5401165445236594e-07,1.7955996263012075e-07,7.068531211829631e-08,1.191227069155923e-07,1.3576484979350595e-07,1.5766240621181336e-07
P23862,Primosomal replication protein N'' OS=Escherichia coli (strain K12) GN=priC PE=1 SV=3,priC,20344.80503,2.6739012696254875e-07,3.278478211103309e-07,1.956273355351e-08,1.7645782275653494e-07,2.5755960758892564e-07,1.8677986809883922e-07,2.5805113355760676e-07,1.8186460841202764e-07,1.332035375125932e-07,1.312374336378686e-07,1.3271201154391206e-07,8.552551855052112e-08,6.488142786591257e-08,1.0764418714117311e-10,2.4330535449717214e-07,3.5045801566966406e-07,2.0988158862685355e-07,1.8039003050598415e-07,1.636781475708249e-07,1.5728830997796985e-07,1.8039003050598415e-07,2.516612959647518e-07
P07648,Exodeoxyribonuclease V gamma chain OS=Escherichia coli (strain K12) GN=recC PE=1 SV=1,recC,128747.9472,1.7476006794149493e-08,1.3592449728782939e-08,9.553550380801725e-09,1.654395309846152e-08,9.553550380801725e-09,2.081586587036473e-08,1.8408060489837464e-08,2.299065782697e-08,3.262187934907905e-08,3.036941625116645e-08,2.7184899457565877e-08,2.368969809873598e-08,1.7398335652842162e-09,8.0001275546551e-09,2.1747919566052703e-09,2.027216788121341e-08,1.2582724891787636e-08,1.2738067174402297e-08,9.941906087338378e-09,2.1825590707360035e-08,1.087395978302635e-08,2.586449005534125e-08
Q2A0K9,Exodeoxyribonuclease I OS=Escherichia coli (strain K12) GN=sbcB PE=4 SV=1,sbcB,53429.92251,3.4063309742951e-09,7.692318848545529e-10,1.282053141424255e-10,7.598738327273686e-11,2.489241865831035e-08,1.29702602482775e-09,3.8180852678912116e-08,1.8659955941605577e-08,4.959767627407701e-09,7.916912099597954e-11,7.3554289719668935e-09,2.7699834296465653e-09,5.352805816749444e-11,4.0239624146892675e-09,2.489241865831035e-08,2.189784197761136e-08,9.732374212271715e-09,1.6451455639590074e-08,2.601538491357247e-08,1.946474842454343e-08,4.54801333381159e-08,5.090780357188282e-09
P0AG76,Nuclease sbcCD subunit D OS=Escherichia coli (strain K12) GN=sbcD PE=1 SV=1,sbcD,44667.82748,1.7708495009168957e-07,2.2387477887697797e-07,2.1469591294302185e-07,2.9327596032884116e-07,1.9074131160318523e-07,1.240266274978458e-07,3.290959249491576e-08,1.1596713545827459e-07,9.111703500293004e-08,5.417769648822867e-08,2.9327596032884115e-08,1.2693699962324651e-08,4.029746019785604e-09,3.671546373582439e-10,1.7305520407190399e-10,1.4059336113474217e-09,1.1686263457378252e-10,1.0410177217779476e-07,4.567045489090351e-08,3.156634382165389e-09,2.2253153020371612e-08,2.9999220369515046e-08
P14294,DNA topoisomerase 3 OS=Escherichia coli (strain K12) GN=topB PE=1 SV=1,topB,73153.04607,6.028457100446755e-09,4.0326413710471486e-08,8.133632595840858e-11,1.1277725868182703e-08,1.178351478590726e-08,1.4353469286777985e-09,9.623659407515908e-09,6.766635520909622e-09,1.1236715955934767e-08,1.5857166069202348e-08,1.0881296716452644e-08,1.1277725868182703e-08,3.4038227165787794e-11,3.34914283358153e-11,5.919097334452255e-11,6.342866427680939e-11,6.219836690937127e-11,6.00111715894813e-11,7.627843678116302e-09,1.097698651169783e-09,9.145210431289976e-09,1.0047428500744591e-08
P0A8P6,Tyrosine recombinase xerC OS=Escherichia coli (strain K12) GN=xerC PE=1 SV=1,xerC,33828.69989,2.57473684425417e-07,2.6929796384793904e-07,4.818393864677724e-07,1.4425620895476866e-07,2.802354223137719e-07,1.8948407774591536e-07,2.5303957964197125e-07,2.5836050538210617e-07,2.45945011988458e-07,1.918489336304198e-07,1.1558233135515277e-07,7.863145815977145e-08,2.4328454911839058e-08,6.710278572281248e-09,1.0080198207700024e-07,2.3530316050818827e-07,1.2001643613859852e-07,3.4586017310876914e-07,2.8732998996728514e-07,1.3716164130125546e-07,3.7246480180944373e-07,3.4586017310876914e-07
P0A8P8,Tyrosine recombinase xerD OS=Escherichia coli (strain K12) GN=xerD PE=1 SV=1,xerD,34207.09259,1.6692444658887043e-07,4.852794769483798e-07,2.528715346749088e-07,1.0611834345316981e-07,1.6107770590274535e-07,1.0904171379623235e-07,1.3067465433489506e-07,8.974746953201963e-08,7.542295485101325e-08,6.08061031357006e-08,2.426397384741899e-08,1.724788502406892e-08,9.38401880123072e-09,1.628317281085829e-08,5.7882732792638076e-08,6.197545127292561e-08,1.1225742117360113e-07,1.865110278873894e-07,1.3827541722685762e-07,7.308425857656323e-08,1.7949493906403926e-07,8.88704584291009e-09
P75828,Uncharacterized protein ybjD OS=Escherichia coli (strain K12) GN=ybjD PE=4 SV=1,ybjD,63531.18749,2.99065714819051e-09,4.848012640224617e-09,2.4869675232321093e-09,1.123857475688434e-08,3.730451284848163e-09,4.722090233985016e-09,1.6212509803348555e-09,2.5341884255719584e-09,7.791448886075277e-09,1.2230213706021193e-08,8.53124302273293e-09,1.841615191254156e-08,4.407284218386016e-11,4.360063316046165e-11,7.634045878275777e-11,8.27939821025373e-11,8.121995202454227e-11,7.618305577495827e-11,7.161836854877275e-11,6.075756101060721e-11,7.083135350977524e-11,8.106254901674279e-11
P05050,Alpha-ketoglutarate-dependent dioxygenase AlkB OS=Escherichia coli (strain K12) GN=alkB PE=1 SV=1,alkB,24042.146,2.2377370139920123e-07,8.443505833464284e-08,,3.493864482812807e-08,8.110756835101159e-09,9.982469950893734e-08,7.486852463170302e-08,8.15235045989655e-08,5.739920221763897e-08,1.6720637167747007e-07,2.4665019503666605e-08,4.949641350651478e-08,2.3126055386237148e-07,7.861195086328816e-09,1.043999982364303e-07,8.235537709487332e-08,1.1396653193937014e-07,,,2.878278835841027e-08,6.031075595331631e-08,
P28905,DNA polymerase III subunit chi OS=Escherichia coli (strain K12) GN=holC PE=1 SV=1,holC,16604.45096,7.407652339502591e-08,2.3005879623495848e-07,2.089801107160487e-08,3.6737137618671376e-08,8.37124939179561e-09,3.149757864682808e-08,1.595957617860314e-08,1.6862948415127847e-08,2.6860267832667926e-08,1.1563164627516236e-08,2.740229117458275e-08,5.70329005325931e-08,7.40765233950259e-09,4.390389069510071e-09,3.643601353982981e-08,3.4147470540633885e-08,5.227514008689632e-09,8.371249391795608e-08,1.4634630231700239e-08,5.558750495415357e-08,2.354790296541067e-08,4.456636366855217e-09
D4HZR9,Uncharacterized protein ygbT OS=Erwinia amylovora (strain CFBP1430) GN=ygbT PE=4 SV=1,ygbT,32800.6034,3.5670075508427995e-08,8.262043130584603e-08,3.871879991085773e-08,3.170673378526933e-08,3.07921164645404e-08,3.353596842672718e-08,3.170673378526933e-08,3.3840840866970144e-08,2.9633601191617108e-08,1.411559398324971e-08,1.5761905160561774e-08,4.725522823766102e-08,3.841392747061477e-08,1.9328912711404568e-08,1.411559398324971e-07,2.1615456013226878e-07,7.804734470220142e-08,1.4207055715322605e-08,1.374974705495814e-07,3.027383331612735e-08,9.23763493936212e-08,3.353596842672718e-08
P24230,ATP-dependent DNA helicase recG OS=Escherichia coli (strain K12) GN=recG PE=1 SV=1,recG,76364.17226,4.151161344625043e-08,1.244038888767757e-07,5.473771110578132e-08,2.514268069930625e-08,4.020209882649488e-08,4.138066198427487e-08,3.915448713069047e-08,5.107107017046583e-08,1.1052303390736707e-07,9.80826450196895e-08,9.729693624783617e-08,6.351145905814339e-08,5.748769180726795e-10,9.520171285622731e-09,6.455907075394783e-09,3.116644795018171e-09,6.403526490604561e-11,3.326167134179056e-10,5.801149765517015e-11,4.753538069712588e-10,8.263037250657418e-10,1.0436831519451605e-09
P0AAR8,Uncharacterized protein ybaV OS=Escherichia coli (strain K12) GN=ybaV PE=4 SV=1,ybaV,12677.66981,6.823020420658834e-07,3.3917904981309815e-07,,1.680119479306742e-07,6.089447126877018e-07,3.896615130410941e-07,2.3663654638123124e-07,1.0806402284742894e-08,2.8869658658510213e-07,6.262980594223253e-08,5.426864797009571e-07,2.634553549711041e-07,2.65032931946979e-07,2.3900291184504357e-07,3.202481261025996e-07,4.1411395616715464e-07,2.0587379535167117e-07,,,1.325164659734895e-07,6.199877515188259e-07,
P75952,Uncharacterized HTH-type transcriptional regulator ycfQ OS=Escherichia coli (strain K12) GN=ycfQ PE=4 SV=2,comR,23328.58824,3.1120614438004245e-08,1.3074087332770378e-08,1.933250290845718e-08,2.1775856934581485e-08,4.800976332033713e-08,1.1830977389654506e-08,1.8132258825448754e-08,3.2235126800797784e-08,5.915488694827253e-08,8.787501322025992e-08,7.287196218265457e-08,7.072866917728238e-08,1.2259635990728946e-09,1.6589087861580775e-09,1.564603893921701e-08,1.3374148353522485e-08,2.0789942152110274e-10,2.0404149411143278e-10,1.920390532813485e-10,1.6031831680184007e-10,1.3802806954596922e-08,1.9503966348886958e-08
P0ACS9,HTH-type transcriptional regulator AcrR OS=Escherichia coli (strain K12) GN=acrR PE=1 SV=1,acrR,24732.72124,3.4650453206660576e-07,6.711756397089446e-07,4.2049558150439907e-07,1.5687719771510273e-07,2.405719913414591e-07,2.36124441921701e-07,2.9717716577474356e-07,2.5189302622811596e-07,2.2642069773313796e-07,1.3100054654560126e-07,1.9852243319101916e-07,7.601266281041059e-08,9.056827909325518e-11,4.326252617401028e-09,1.3949132271059391e-08,1.738587500450881e-08,1.172535756118036e-09,3.456958867175588e-08,1.273616424748901e-09,1.2372273840417895e-07,6.145704652756602e-09,1.5000371224820389e-09
P0A6D0,Arginine repressor OS=Escherichia coli (strain K12) GN=argR PE=1 SV=1,argR,16965.84566,1.0786376563088459e-05,1.544279048923047e-05,1.1081086305249346e-05,6.955149914996929e-06,8.133988883640475e-06,9.312827852284025e-06,8.900234213258782e-06,1.4676545159612165e-05,1.2318867222325069e-05,8.310814728937008e-06,7.014091863429107e-06,5.894194843217736e-06,9.19494395541967e-06,8.075046935208298e-06,1.11989702021137e-05,1.1552621892706762e-05,1.0904260459952814e-05,1.007907318190233e-05,9.902247336605796e-06,7.249859657157815e-06,1.0786376563088459e-05,1.007907318190233e-05
Q47083,HTH-type transcriptional regulator cbl OS=Escherichia coli (strain K12) GN=cbl PE=1 SV=2,cbl,35815.80719,7.147681989741023e-07,3.04334897219442e-07,1.3960316386212934e-07,7.873618441824096e-08,5.751650351119728e-08,1.1475380069467033e-07,1.52167448609721e-07,8.739158057769298e-08,1.3625268792943824e-07,1.937691914406355e-07,1.4044078284530212e-07,1.0721522984611533e-07,4.216015548636307e-08,6.365904272113097e-08,1.3960316386212934e-07,2.1247601539816086e-07,2.9316664411047155e-07,3.8530473225947695e-07,3.6296822604153627e-07,1.331814183244714e-07,2.9316664411047155e-07,4.5231425091329905e-07
P06966,HTH-type transcriptional regulator dicA OS=Escherichia coli (strain K12) GN=dicA PE=4 SV=1,dicA,15628.36252,3.26329773415059e-07,4.1143145942329987e-07,2.802596877564625e-07,3.4616550474028803e-07,2.508260219190257e-07,3.5192426544761266e-07,2.0731538546368454e-07,2.3163015289461048e-07,2.655428548377441e-07,2.514658842198396e-07,1.3181163396765127e-07,1.8747965413845545e-07,2.8409886156134547e-07,2.469868481141427e-07,2.924170714719254e-07,1.414095684798589e-07,3.3336825872401127e-07,3.026548682849468e-07,5.6819772312269094e-08,2.2267208068321672e-07,1.5356695219532185e-07,9.853879432533154e-09
P0AFW0,Transcriptional activator rfaH OS=Escherichia coli (strain K12) GN=rfaH PE=1 SV=1,rfaH,18310.62435,9.284227383540858e-07,1.2997918336957202e-06,9.175001179028612e-07,7.864286724881669e-07,7.372768804576564e-07,7.91889982713779e-07,5.952828145917374e-07,6.553572270734722e-07,5.843601941405128e-07,6.116667452685742e-07,4.904256582599818e-07,4.106905289660426e-07,3.844762398831038e-07,3.7792266761236906e-07,6.280506759454109e-07,1.1195685962505153e-06,8.901935667747999e-07,5.788988839149006e-07,5.734375736892882e-07,6.498959168478601e-07,7.864286724881669e-07,6.06205435042962e-07
P0ACS7,HTH-type transcriptional regulator rpiR OS=Escherichia coli (strain K12) GN=rpiR PE=1 SV=1,rpiR,32323.62427,9.621445831760993e-07,6.651481845108083e-07,7.1155387180226e-07,4.2693232308135596e-07,4.3311974805354957e-07,7.393972841771312e-07,3.619643608733236e-07,3.774329233038075e-07,4.393071730257432e-07,4.919002852893885e-07,4.5477573545622707e-07,4.5477573545622707e-07,1.880977191546844e-07,1.2746095442718743e-07,1.9428514412687795e-07,6.434921971081309e-07,3.084431348638493e-07,3.9290148573429145e-07,1.1446736198558096e-06,6.868041719134859e-07,5.537745350113241e-07,4.6096316042842063e-07
P0ACS2,Redox-sensitive transcriptional activator soxR OS=Escherichia coli (strain K12) GN=soxR PE=1 SV=1,soxR,17121.0724,1.325851527851725e-08,7.476167205507524e-08,3.4460458212886243e-10,2.0617867371438718e-10,2.2486909172815602e-10,2.365506029867615e-10,6.191200967060919e-09,3.1423265285648816e-08,2.3830282967555233e-08,1.4309851291791746e-08,1.8515195344889728e-10,2.4940026537122755e-08,1.4134628622912665e-10,1.419303617920569e-10,7.651389874386607e-07,4.421452011382184e-08,1.109743569567523e-08,5.840755629302753e-09,6.716868973698167e-08,2.3830282967555232e-07,2.7159513676257805e-07,2.640021544444844e-10
P36673,HTH-type transcriptional regulator treR OS=Escherichia coli (strain K12) GN=treR PE=1 SV=2,treR,34490.8725,7.857151192681486e-08,2.1136026640091522e-08,5.276758365564688e-08,6.204540056213423e-08,9.683721396146184e-08,9.799694107477277e-08,8.552987460668038e-08,1.0785462153791559e-07,1.1916196089269708e-07,1.269901189075458e-07,1.0234591774968872e-07,1.2467066468092393e-07,8.118089793176442e-08,8.205069326674761e-08,7.770171659183167e-08,1.6903022676506663e-07,1.319189591391172e-07,1.5192425184373057e-07,1.2756998246420125e-07,1.4177663960226e-07,1.4206657138058774e-07,1.388773218189827e-07
P39161,Uxu operon transcriptional regulator OS=Escherichia coli (strain K12) GN=uxuR PE=4 SV=1,uxuR,29271.79279,1.3050106043743965e-07,1.9096882927887113e-07,1.889190744028904e-07,1.458742220072951e-07,1.6910477726841001e-07,1.5168186082257383e-07,1.6193063520247745e-07,1.7320428702037144e-07,1.4792397688327583e-07,1.8926070021555386e-07,1.1205326655361309e-07,1.4143308644267018e-07,1.4519097038196817e-07,1.3494219600206455e-07,2.3742993980110094e-07,5.2610375150172e-07,3.9286968456297273e-07,2.063419908487266e-07,2.1180800385134185e-07,2.223984040439089e-07,3.6553961954989635e-07,4.6802736334893274e-07
P75989,HTH-type transcriptional repressor YcgE OS=Escherichia coli (strain K12) GN=ycgE PE=1 SV=1,ycgE,28228.59956,3.220138491347816e-08,2.7773251674551013e-08,2.274289231512979e-08,2.6356249038094332e-08,1.5409903671466446e-08,3.322871182490925e-08,2.8269202597310857e-08,3.089065747475573e-08,4.994934293509813e-08,4.924084161686978e-08,3.103235773840139e-08,2.3770219226560883e-08,6.199386534497994e-08,3.719631920698797e-08,2.6710499697208505e-08,2.462042080843489e-08,1.742913242841722e-08,3.259106063850374e-08,2.9650780167856123e-08,2.6285398906271495e-08,3.237851024303524e-08,3.1847134254363984e-08
P77615,Uncharacterized HTH-type transcriptional regulator ycjW OS=Escherichia coli (strain K12) GN=ycjW PE=1 SV=1,ycjW,36093.66433,4.876202050056579e-07,7.951534024808172e-07,6.095252562570724e-07,5.873607014840879e-07,6.427720884165491e-07,4.128148326468354e-07,4.90390774352281e-07,6.261486723368107e-07,4.3220881807319675e-07,4.2389711003332755e-07,4.128148326468354e-07,3.9896198591372014e-07,2.0391390391145692e-07,2.0806975793139153e-07,5.735078547509725e-07,4.765379276191657e-07,3.7679743114073567e-07,5.374904532448728e-07,7.619065703213404e-07,5.291787452050038e-07,7.452831542416021e-07,7.258891688152407e-07
P67660,Uncharacterized HTH-type transcriptional regulator yhaJ OS=Escherichia coli (strain K12) GN=yhaJ PE=4 SV=1,yhaJ,33217.50249,8.519604990928987e-08,8.158349655624576e-08,1.4871677970031517e-08,4.5457963025804846e-08,5.780085364870549e-08,1.6979000759307237e-08,9.392638717914641e-08,5.117783916812465e-08,6.592909869305471e-08,4.575900913855851e-08,5.208097750638568e-08,3.552344130493358e-08,7.315420539914289e-11,7.16489748353745e-10,1.938736966133663e-08,5.3285161957400366e-08,1.755098837353922e-08,7.556257430117227e-08,4.846842415334159e-08,4.24475018982681e-08,4.9070516378848933e-08,9.573266385566846e-08
P36995,Cold shock-like protein CspB OS=Escherichia coli (strain K12) GN=cspB PE=2 SV=1,cspB,7693.84414,3.3273354040156055e-08,5.640873302120206e-08,,1.5076988549445712e-07,3.60028088637626e-08,6.329735709982813e-07,2.6384729961529995e-08,3.2623483844059256e-07,1.7676469333832905e-07,1.8716261647587785e-06,2.1445716471194335e-08,8.461309953180309e-07,1.1268749200318478e-09,1.3907222196471476e-08,1.3387326039594038e-08,3.4963016550007734e-08,1.0800842659128781e-07,,,1.7546495294613543e-07,3.652270502064005e-07,
P0A978,Cold shock-like protein CspG OS=Escherichia coli (strain K12) GN=cspG PE=1 SV=1,cspG,7757.84628,7.592313365611055e-07,1.7401736916086457e-06,,4.846705985517413e-07,7.966128454919578e-07,8.172371262813936e-07,4.253757912821134e-07,4.4600007207154925e-08,5.839249498509011e-07,1.2722603211983212e-08,2.810058257560628e-07,1.2645262159022826e-07,2.668266327133257e-07,4.1377463333805583e-07,1.5854915856878773e-06,2.964740363481397e-07,4.988497915944784e-07,,,3.1452028203889597e-07,3.8154919460456237e-07,
P0A9G4,HTH-type transcriptional regulator CueR OS=Escherichia coli (strain K12) GN=cueR PE=1 SV=1,cueR,15207.58712,8.088068082690031e-07,1.7096729280482993e-06,1.1375900636629068e-06,8.745634593477839e-07,7.693528176217346e-07,8.679877942399059e-07,7.759284827296127e-07,6.121944215434487e-07,7.627771525138566e-07,7.298988269744664e-07,6.838691712193197e-07,5.983855248169048e-07,6.082490224787218e-08,2.0055778579028127e-07,1.5124029748119568e-06,9.534714406423206e-07,8.548364640241496e-08,5.181624105007922e-07,1.0192280917211014e-06,9.79774101073833e-07,8.614121291320277e-07,3.5179808327147697e-07
Q47129,Transcriptional activator feaR OS=Escherichia coli (strain K12) GN=feaR PE=1 SV=1,feaR,34580.44395,5.986042293132562e-08,4.4244660427501546e-08,,7.460864307382613e-10,1.3128807734696536e-07,1.515307324445151e-08,7.981389724176748e-09,4.713646829858007e-09,5.986042293132562e-09,2.7819191719775478e-09,6.940338890588477e-09,4.684728751147222e-10,5.696861506024709e-09,6.101714607975703e-10,5.43659879762764e-10,5.349844561495284e-08,2.3886333015108674e-09,,,3.499087524005024e-09,7.084929284142403e-08,
P64638,Ferrous iron transport protein C OS=Escherichia coli (strain K12) GN=feoC PE=1 SV=1,feoC,8636.31113,7.016884765706675e-08,3.682127649331225e-07,,5.048451745623945e-08,0.0,2.9526495301240965e-07,1.7252736470136873e-07,1.6210624871269546e-07,3.670548631566033e-07,1.956854002317538e-08,4.585291035016243e-09,5.245295047632217e-08,3.3926522052014125e-07,4.770555319259324e-09,1.5515883805357993e-07,1.2157968653452158e-08,1.956854002317538e-08,,,1.1926388298148308e-08,1.6094834693617618e-07,
P30128,Transcription elongation factor greB OS=Escherichia coli (strain K12) GN=greB PE=1 SV=2,greB,18497.54848,2.2273221797227044e-08,2.2273221797227044e-08,1.5083079809287244e-07,1.0812243590886916e-08,6.217040064759977e-08,2.2651650322908084e-09,1.7623957053145672e-08,6.162978846805541e-08,9.244468270208313e-08,1.4109977886107424e-07,5.6764278852156306e-08,6.649529808395454e-08,1.8705181412234365e-07,1.6110242950421503e-07,7.730754167484144e-07,3.270703686243292e-07,4.524923942786174e-07,2.6814364105399553e-07,1.3299059616790908e-07,8.109182693165186e-08,1.0379753847251438e-07,3.400450609333935e-08
