gene,rxnID,kcat_value1
YNR008W,r_2885_rvs,20203.92
YNR008W,r_2886_fwd,19839.24
YNR008W,r_2886_rvs,20203.92
YNR008W,r_2887_fwd,19839.24
YNR008W,r_2887_rvs,20203.92
YNR008W,r_2888_fwd,19839.24
YNR008W,r_2889_fwd,19839.24
YNR008W,r_2890_fwd,19839.24
YNR008W,r_2891_fwd,19839.24
YNR008W,r_2892_fwd,19712.88
YNR008W,r_2892_rvs,20154.96
YNR008W,r_2893_fwd,19712.88
YNR008W,r_2893_rvs,20154.96
YNR008W,r_2894_fwd,19712.88
YNR008W,r_2894_rvs,20154.96
YNR008W,r_2895_fwd,19712.88
YNR008W,r_2895_rvs,20154.96
YNR008W,r_2896_fwd,19712.88
YNR008W,r_2896_rvs,19970.28
YNR008W,r_2897_fwd,19712.88
YNR008W,r_2897_rvs,19970.28
YNR008W,r_2898_fwd,19712.88
YNR008W,r_2898_rvs,19970.28
YNR008W,r_2899_fwd,19712.88
YNR008W,r_2899_rvs,19970.28
YNR008W,r_2900_fwd,19495.08
YNR008W,r_2900_rvs,20081.16
YNR008W,r_2901_fwd,19495.08
YNR008W,r_2901_rvs,20081.16
YNR008W,r_2902_fwd,19495.08
YNR008W,r_2902_rvs,20081.16
YNR008W,r_2903_fwd,19495.08
YNR008W,r_2903_rvs,20081.16
YNR008W,r_2904_fwd,19495.08
YNR008W,r_2905_fwd,19495.08
YNR008W,r_2906_fwd,19495.08
YNR008W,r_2907_fwd,19495.08
YNR008W,r_2908_fwd,19482.12
YNR008W,r_2909_fwd,19482.12
YNR008W,r_2910_fwd,19482.12
YNR008W,r_2911_fwd,19482.12
YNR008W,r_2912_fwd,19482.12
YNR008W,r_2912_rvs,19832.4
YNR008W,r_2913_fwd,19482.12
YNR008W,r_2913_rvs,19832.4
YNR008W,r_2914_fwd,19482.12
YNR008W,r_2914_rvs,19832.4
YNR008W,r_2915_fwd,19482.12
YNR008W,r_2915_rvs,19832.4
YNR008W,r_2916_fwd,19495.08
YNR008W,r_2917_fwd,19495.08
YNR008W,r_2918_fwd,19495.08
YNR008W,r_2919_fwd,19495.08
YNR008W,r_2920_fwd,19495.08
YNR008W,r_2921_fwd,19495.08
YNR008W,r_2922_fwd,19495.08
YNR008W,r_2923_fwd,19495.08
YNR008W,r_2924_fwd,19482.12
YNR008W,r_2925_fwd,19482.12
YNR008W,r_2926_fwd,19482.12
YNR008W,r_2927_fwd,19482.12
YNR008W,r_2928_fwd,19482.12
YNR008W,r_2928_rvs,19832.4
YNR008W,r_2929_fwd,19482.12
YNR008W,r_2929_rvs,19832.4
YNR008W,r_2930_fwd,19482.12
YNR008W,r_2930_rvs,19832.4
YNR008W,r_2931_fwd,19482.12
YNR008W,r_2931_rvs,19832.4
YNR008W,r_2932_fwd,19372.68
YNR008W,r_2933_fwd,19372.68
YNR008W,r_2934_fwd,19372.68
YNR008W,r_2935_fwd,19372.68
YNR008W,r_2936_fwd,19372.68
YNR008W,r_2937_fwd,19372.68
YNR008W,r_2938_fwd,19372.68
YNR008W,r_2939_fwd,19372.68
YNR008W,r_2940_fwd,19277.64
YNR008W,r_2941_fwd,19277.64
YNR008W,r_2942_fwd,19277.64
YNR008W,r_2943_fwd,19277.64
YNR008W,r_2944_fwd,19277.64
YNR008W,r_2944_rvs,19731.96
YNR008W,r_2945_fwd,19277.64
YNR008W,r_2945_rvs,19731.96
YNR008W,r_2946_fwd,19277.64
YNR008W,r_2946_rvs,19731.96
YNR008W,r_2947_fwd,19277.64
YNR008W,r_2947_rvs,19731.96
YNR008W,r_2948_fwd,19839.24
YNR008W,r_2948_rvs,20203.92
YNR008W,r_2949_fwd,19839.24
YNR008W,r_2949_rvs,20203.92
YNR008W,r_2950_fwd,19839.24
YNR008W,r_2950_rvs,20203.92
YNR008W,r_2951_fwd,19839.24
YNR008W,r_2951_rvs,20203.92
YNR008W,r_2952_fwd,19839.24
YNR008W,r_2953_fwd,19839.24
YNR008W,r_2954_fwd,19839.24
YNR008W,r_2955_fwd,19839.24
YNR008W,r_2956_fwd,19712.88
YNR008W,r_2956_rvs,20154.96
YNR008W,r_2957_fwd,19712.88
YNR008W,r_2957_rvs,20154.96
YNR008W,r_2958_fwd,19712.88
YNR008W,r_2958_rvs,20154.96
YNR008W,r_2959_fwd,19712.88
YNR008W,r_2959_rvs,20154.96
YNR008W,r_2960_fwd,19712.88
YNR008W,r_2960_rvs,19970.28
YNR008W,r_2961_fwd,19712.88
YNR008W,r_2961_rvs,19970.28
YNR008W,r_2962_fwd,19712.88
YNR008W,r_2962_rvs,19970.28
YNR008W,r_2963_fwd,19712.88
YNR008W,r_2963_rvs,19970.28
YNR008W,r_2964_fwd,19495.08
YNR008W,r_2964_rvs,20081.16
YNR008W,r_2965_fwd,19495.08
YNR008W,r_2965_rvs,20081.16
YNR008W,r_2966_fwd,19495.08
YNR008W,r_2966_rvs,20081.16
YNR008W,r_2967_fwd,19495.08
YNR008W,r_2967_rvs,20081.16
YNR008W,r_2968_fwd,19495.08
YNR008W,r_2969_fwd,19495.08
YNR008W,r_2970_fwd,19495.08
YNR008W,r_2971_fwd,19495.08
YNR008W,r_2972_fwd,19482.12
YNR008W,r_2973_fwd,19482.12
YNR008W,r_2974_fwd,19482.12
YNR008W,r_2975_fwd,19482.12
YNR008W,r_2976_fwd,19482.12
YNR008W,r_2976_rvs,19832.4
YNR008W,r_2977_fwd,19482.12
YNR008W,r_2977_rvs,19832.4
YNR008W,r_2978_fwd,19482.12
YNR008W,r_2978_rvs,19832.4
YNR008W,r_2979_fwd,19482.12
YNR008W,r_2979_rvs,19832.4
YNR008W,r_2980_fwd,19495.08
YNR008W,r_2981_fwd,19495.08
YNR008W,r_2982_fwd,19495.08
YNR008W,r_2983_fwd,19495.08
YNR008W,r_2984_fwd,19495.08
YNR008W,r_2985_fwd,19495.08
YNR008W,r_2986_fwd,19495.08
YNR008W,r_2987_fwd,19495.08
YNR008W,r_2988_fwd,19482.12
YNR008W,r_2989_fwd,19482.12
YNR008W,r_2990_fwd,19482.12
YNR008W,r_2991_fwd,19482.12
YNR008W,r_2992_fwd,19482.12
YNR008W,r_2992_rvs,19832.4
YNR008W,r_2993_fwd,19482.12
YNR008W,r_2993_rvs,19832.4
YNR008W,r_2994_fwd,19482.12
YNR008W,r_2994_rvs,19832.4
YNR008W,r_2995_fwd,19482.12
YNR008W,r_2995_rvs,19832.4
YNR008W,r_2996_fwd,19372.68
YNR008W,r_2997_fwd,19372.68
YNR008W,r_2998_fwd,19372.68
YNR008W,r_2999_fwd,19372.68
YNR008W,r_3000_fwd,19372.68
YNR008W,r_3001_fwd,19372.68
YNR008W,r_3002_fwd,19372.68
YNR008W,r_3003_fwd,19372.68
YNR008W,r_3004_fwd,19277.64
YNR008W,r_3005_fwd,19277.64
YNR008W,r_3006_fwd,19277.64
YNR008W,r_3007_fwd,19277.64
YNR008W,r_3008_fwd,19277.64
YNR008W,r_3008_rvs,19731.96
YNR008W,r_3009_fwd,19277.64
YNR008W,r_3009_rvs,19731.96
YNR008W,r_3010_fwd,19277.64
YNR008W,r_3010_rvs,19731.96
YNR008W,r_3011_fwd,19277.64
YNR008W,r_3011_rvs,19731.96
YML059C,r_3024,25451.64
YML059C,r_3025,25665.12
YML059C,r_3027,26169.48
YML059C,r_3028,26014.32
YML059C,r_3029,25458.12
YMR008C,r_3036,58371.48
YMR008C,r_3037,62168.76
YMR008C,r_3039,64410.84
YMR008C,r_3040,58754.88
YMR008C,r_3041,61011
YMR006C,r_3047_1,104175.36
YMR008C,r_3047_2,61119.72
YMR006C,r_3049_1,99824.04
YMR008C,r_3049_2,59903.28
YMR006C,r_3058_1,171231.84
YOL011W,r_3058_2,7751.16
YMR006C,r_3060_1,162520.56
YOL011W,r_3060_2,7607.16
YMR006C,r_3061_1,131942.88
YOL011W,r_3061_2,8633.88
YMR006C,r_3063_1,178049.16
YOL011W,r_3063_2,8714.88
YMR006C,r_3065_1,124987.32
YOL011W,r_3065_2,8435.52
YOL011W,r_3070,7090.92
YOL011W,r_3072,7142.4
YOL011W,r_3073,7736.76
YOL011W,r_3074,7142.4
YOL011W,r_3075,7736.76
YOL011W,r_3076,7212.96
YOL011W,r_3077,7734.6
YOL011W,r_3078,5340.6
YOL011W,r_3079,8700.48
YOL011W,r_3080,5560.92
YOL011W,r_3081,6481.44
YPL268W,r_3088,18889.2
YPL268W,r_3096,18889.2
YPL206C,r_3100,13704.84
YPL206C,r_3101,13397.4
YPL206C,r_3102,12356.64
YPL206C,r_3103,13397.4
YKR031C,r_3106,10224
YKR031C,r_3107,11604.24
YKR031C,r_3109,10906.56
YKR031C,r_3110,9574.56
YKR031C,r_3111,11469.24
YNL106C,r_3118_1,6010.56
YOR109W,r_3118_2,10517.76
YNL106C,r_3119_1,7131.24
YOR109W,r_3119_2,12234.24
YJR110W,r_3126_1,28299.96
YNL106C,r_3126_2,6010.56
YOR109W,r_3126_3,10517.76
YJR110W,r_3127_1,29404.8
YNL106C,r_3127_2,7131.24
YOR109W,r_3127_3,12234.24
YKL212W,r_3134,6987.24
YKL212W,r_3135,7163.64
YKL212W,r_3142,6987.24
YKL212W,r_3143,7163.64
YNL106C,r_3150_1,6015.24
YOR109W,r_3150_2,10527.48
YNL106C,r_3158_1,6015.24
YOR109W,r_3158_2,10527.48
YKL212W,r_3166,7005.96
YKL212W,r_3174,7005.96
YIL002C,r_3198_1,5567.04
YNL106C,r_3198_2,5945.4
YOR109W,r_3198_3,10591.56
YIL002C,r_3206_1,5567.04
YNL106C,r_3206_2,5945.4
YOR109W,r_3206_3,10591.56
YOL065C,r_3214,56497.68
YDR284C,r_3228,2702.88
YDR503C,r_3236,378965.52
YER037W,r_3240,30161.52
YER037W,r_3241,30463.92
YER037W,r_3242,29591.28
YER037W,r_3243,29877.48
YDR284C,r_3244,2261.52
YDR284C,r_3245,3368.16
YDR284C,r_3246,2253.96
YDR284C,r_3247,3344.4
YDR503C,r_3248,436598.64
YDR503C,r_3249,467096.76
YDR503C,r_3250,408977.28
YDR503C,r_3251,434111.4
YKL140W,r_3252_1,2151.72
YLL012W,r_3252_2,3801.6
YKL140W,r_3253_1,2230.56
YLL012W,r_3253_2,4066.2
YLL012W,r_3254,4487.76
YLL012W,r_3255,4628.88
YLL012W,r_3256,2615.04
YLL012W,r_3257,2766.6
YLL012W,r_3258,4940.28
YLL012W,r_3259,4996.8
YLL012W,r_3260,3826.8
YLL012W,r_3261,4093.2
YLR020C,r_3262,15446.52
YLR020C,r_3263,15399.36
YBR204C,r_3264_1,44259.84
YKR089C,r_3264_2,2071.8
YMR313C,r_3264_3,649.08
YOR081C,r_3264_4,42077.88
YCR068W,r_3264_5,115235.28
YBR204C,r_3265_1,44346.24
YKR089C,r_3265_2,2504.88
YMR313C,r_3265_3,674.64
YOR081C,r_3265_4,42160.32
YBR204C,r_3266_1,43909.92
YKR089C,r_3266_2,2048.76
YMR313C,r_3266_3,644.04
YOR081C,r_3266_4,41745.6
YBR204C,r_3269_1,45453.24
YKR089C,r_3269_2,3129.12
YMR313C,r_3269_3,702
YOR081C,r_3269_4,42244.92
YBR204C,r_3271_1,44623.8
YKR089C,r_3271_2,3036.24
YMR313C,r_3271_3,694.08
YOR081C,r_3271_4,41896.08
YBR204C,r_3273_1,43988.4
YKR089C,r_3273_2,2456.64
YMR313C,r_3273_3,668.52
YOR081C,r_3273_4,41819.76
YBR204C,r_3274_1,43588.08
YKR089C,r_3274_2,1991.88
YMR313C,r_3274_3,639.36
YOR081C,r_3274_4,41439.6
YBR204C,r_3279_1,43869.96
YKR089C,r_3279_2,2952.72
YMR313C,r_3279_3,687.24
YOR081C,r_3279_4,41576.04
YBR204C,r_3280_1,43909.92
YKR089C,r_3280_2,2048.76
YMR313C,r_3280_3,644.04
YOR081C,r_3280_4,41745.6
YBR204C,r_3282_1,43588.08
YKR089C,r_3282_2,1991.88
YMR313C,r_3282_3,639.36
YOR081C,r_3282_4,41439.6
YBR204C,r_3287_1,43869.96
YKR089C,r_3287_2,2952.72
YMR313C,r_3287_3,687.24
YOR081C,r_3287_4,41576.04
YBR204C,r_3288_1,43588.08
YKR089C,r_3288_2,1991.88
YMR313C,r_3288_3,639.36
YOR081C,r_3288_4,41439.6
YBR204C,r_3292_1,43659
YKR089C,r_3292_2,2414.16
YMR313C,r_3292_3,662.4
YOR081C,r_3292_4,41506.92
YBR204C,r_3295_1,43421.4
YKR089C,r_3295_2,2877.12
YMR313C,r_3295_3,680.4
YOR081C,r_3295_4,41280.84
YMR313C,r_3296,672.48
YCR068W,r_3297_1,110765.16
YMR313C,r_3297_2,753.12
YMR313C,r_3298,699.48
YMR313C,r_3299,738.72
YMR313C,r_3300,699.48
YMR313C,r_3301,738.72
YMR313C,r_3302,689.4
YMR313C,r_3303,725.76
YDR058C,r_3304,3108.96
YDR058C,r_3305,6131.52
YDR058C,r_3306,2773.8
YDR058C,r_3307,5524.92
YMR313C,r_3312,905.04
YMR313C,r_3313,905.04
YMR313C,r_3314,905.04
YMR313C,r_3315,905.04
YKR089C,r_3318,2154.96
YKR089C,r_3319,2723.76
YKR089C,r_3321,2447.64
YKR089C,r_3322,1910.88
YKR089C,r_3323,2648.52
YKR089C,r_3325,2609.28
YKR089C,r_3327,2534.4
YBL015W,r_4039_fwd,38997
YBL015W,r_4039_rvs,43459.92
YDR400W,r_4045,72000
YDR135C,r_0964,39505.32
YLL048C,r_1028,40694.76
YBR127C,r_1085,331057.2
YDL185W,r_1085,331057.2
YEL027W,r_1085,99317.16
YEL051W,r_1085,496585.8
YGR020C,r_1085,496585.8
YHR026W,r_1085,993171.6
YHR039C-A,r_1085,331057.2
YKL080W,r_1085,993171.6
YLR447C,r_1085,993171.6
YMR054W,r_1085,993171.6
YOR332W,r_1085,331057.2
YPL234C,r_1085,993171.6
YPR036W,r_1085,993171.6
YBR127C,r_1086,331057.2
YDL185W,r_1086,331057.2
YEL027W,r_1086,99317.16
YEL051W,r_1086,496585.8
YGR020C,r_1086,496585.8
YHR026W,r_1086,993171.6
YHR039C-A,r_1086,331057.2
YKL080W,r_1086,993171.6
YLR447C,r_1086,993171.6
YOR332W,r_1086,331057.2
YPL234C,r_1086,993171.6
YPR036W,r_1086,993171.6
YOR270C,r_1086,993171.6
YOR222W,r_1099_1_fwd,3285.36
YOR222W,r_1099_1_rvs,3285.36
YPL134C,r_1099_2_fwd,163525.68
YPL134C,r_1099_2_rvs,163525.68
YDL210W,r_1101_1,3639.6
YOR348C,r_1101_2,3980.52
YDL210W,r_1102,12808.8
YNR056C,r_1104_fwd,5466.96
YNR056C,r_1104_rvs,5466.96
YCR010C,r_1106_fwd,10242.36
YCR010C,r_1106_rvs,10242.36
YER056C,r_1108_1,44465.4
YER060W,r_1108_2,561936.6
YER060W-A,r_1108_3,70531.56
YGL186C,r_1108_4,5608.8
YAL022C,r_1109,3472.2
YBL030C,r_1110_1_fwd,352415.52
YBL030C,r_1110_1_rvs,352415.52
YBR085W,r_1110_2_fwd,93393.72
YBR085W,r_1110_2_rvs,93393.72
YMR056C,r_1110_3_fwd,481741.2
YMR056C,r_1110_3_rvs,481741.2
YPR128C,r_1111,219301.92
YMR241W,r_1112_fwd,26558.28
YMR241W,r_1112_rvs,26558.28
YJR152W,r_1113,538607.52
YIR028W,r_1114,738266.76
YDR384C,r_1115_1_fwd,1795.32
YDR384C,r_1115_1_rvs,1795.32
YGR121C,r_1115_2_fwd,999530.28
YGR121C,r_1115_2_rvs,999530.28
YNL142W,r_1115_3_fwd,156482.64
YNL142W,r_1115_3_rvs,156482.64
YPR138C,r_1115_4_fwd,213444.72
YPR138C,r_1115_4_rvs,213444.72
YPR128C,r_1116,301872.24
YPR021C,r_1118,10667.88
YGR065C,r_1119,9563.04
YOR100C,r_1120,338119.92
YGL077C,r_1125,36635.4
YBR291C,r_1126_fwd,7977.6
YBR291C,r_1126_rvs,7977.6
YBR291C,r_1127_fwd,7977.6
YBR291C,r_1127_rvs,7977.6
YBR291C,r_1128_fwd,7977.6
YBR291C,r_1128_rvs,7977.6
YHR002W,r_1129,66204.72
YBR192W,r_1130,84133.8
YBR192W,r_1131,84133.8
YAL022C,r_1132,3425.04
YER056C,r_1133_1,42249.6
YER060W,r_1133_2,489640.68
YER060W-A,r_1133_3,56091.24
YGL186C,r_1133_4,1340.64
YDR536W,r_1135_1,21969.36
YFL011W,r_1135_2,7556.4
YJL219W,r_1135_3,14029.2
YLR081W,r_1135_4,4680.72
YNL318C,r_1135_5,69359.76
YOL156W,r_1135_6,18795.6
YKL217W,r_1136_fwd,44415.36
YKL217W,r_1136_rvs,44415.36
YDL245C,r_1139_1,32316.12
YDR342C,r_1139_2,6578.28
YDR343C,r_1139_3,6604.92
YDR345C,r_1139_4,6840
YEL069C,r_1139_5,9146.52
YFL011W,r_1139_6,7556.4
YHR092C,r_1139_7,8681.76
YHR094C,r_1139_8,3781.08
YHR096C,r_1139_9,69352.2
YJL214W,r_1139_10,3700.8
YJL219W,r_1139_11,14029.2
YJR158W,r_1139_12,34882.2
YMR011W,r_1139_13,12641.76
YNR072W,r_1139_14,7260.84
YOL156W,r_1139_15,18795.6
YIL013C,r_1146_1_fwd,2295.72
YIL013C,r_1146_1_rvs,2295.72
YOR011W,r_1146_2_fwd,963.72
YOR011W,r_1146_2_rvs,963.72
YIL013C,r_1147_1_fwd,2815.56
YIL013C,r_1147_1_rvs,2815.56
YOR011W,r_1147_2_fwd,1348.2
YOR011W,r_1147_2_rvs,1348.2
YIL013C,r_1148_1_fwd,2815.56
YIL013C,r_1148_1_rvs,2815.56
YOR011W,r_1148_2_fwd,1348.2
YOR011W,r_1148_2_rvs,1348.2
YGL077C,r_1149_fwd,919.44
YGL077C,r_1149_rvs,919.44
YIL134W,r_1151,394523.28
YIL013C,r_1161_1_fwd,1332.72
YIL013C,r_1161_1_rvs,1332.72
YOR011W,r_1161_2_fwd,565.56
YOR011W,r_1161_2_rvs,565.56
YIL013C,r_1162_1_fwd,1332.72
YIL013C,r_1162_1_rvs,1332.72
YOR011W,r_1162_2_fwd,565.56
YOR011W,r_1162_2_rvs,565.56
YGL225W,r_1165,8170.92
YDL245C,r_1166_1,32316.12
YDL247W,r_1166_2,32398.2
YDR342C,r_1166_3,6578.28
YDR343C,r_1166_4,6604.92
YDR345C,r_1166_5,6840
YDR536W,r_1166_6,21969.36
YEL069C,r_1166_7,9146.52
YFL011W,r_1166_8,7556.4
YHR092C,r_1166_9,8681.76
YHR094C,r_1166_10,3781.08
YHR096C,r_1166_11,69352.2
YJL214W,r_1166_12,3700.8
YJL219W,r_1166_13,14029.2
YJR158W,r_1166_14,34882.2
YJR160C,r_1166_15,30165.48
YLR081W,r_1166_16,4680.72
YMR011W,r_1166_17,12641.76
YNR072W,r_1166_18,7260.84
YOL156W,r_1166_19,18795.6
YDR387C,r_1166_20,19767.6
YJL212C,r_1167,46341.72
YDR135C,r_1168_1_fwd,39505.32
YDR135C,r_1168_1_rvs,39505.32
YLL015W,r_1168_2_fwd,53655.12
YLL015W,r_1168_2_rvs,53655.12
YCR098C,r_1169_fwd,82285.92
YCR098C,r_1169_rvs,82285.92
YCR098C,r_1170_fwd,200156.76
YCR098C,r_1170_rvs,200156.76
YDR536W,r_1171_1,27622.44
YGL084C,r_1171_2,42144.12
YPL189W,r_1171_3,13900.68
YFL054C,r_1172_1,137779.92
YLL043W,r_1172_2,5789.16
YCL025C,r_1173_1_fwd,935.28
YCL025C,r_1173_1_rvs,935.28
YKR039W,r_1173_2_fwd,5586.84
YKR039W,r_1173_2_rvs,5586.84
YOL020W,r_1173_3_fwd,2152.44
YOL020W,r_1173_3_rvs,2152.44
YOR348C,r_1173_4_fwd,1372.68
YOR348C,r_1173_4_rvs,1372.68
YPL265W,r_1173_5_fwd,1645.92
YPL265W,r_1173_5_rvs,1645.92
YDL198C,r_1175,13440.6
YER056C,r_1176_1_fwd,30856.68
YER056C,r_1176_1_rvs,30856.68
YER060W,r_1176_2_fwd,220642.92
YER060W,r_1176_2_rvs,220642.92
YER060W-A,r_1176_3_fwd,39531.6
YER060W-A,r_1176_3_rvs,39531.6
YGL186C,r_1176_4_fwd,571.32
YGL186C,r_1176_4_rvs,571.32
YDR497C,r_1177_1,10902.24
YOL103W,r_1177_2,18163.44
YMR319C,r_1178_1,11775.6
YMR058W,r_1178_2,130.68
YJL133W,r_1179_1,1292.4
YKR052C,r_1179_2,280.08
YBR068C,r_1183_1_fwd,325940.76
YBR068C,r_1183_1_rvs,325940.76
YCL025C,r_1183_2_fwd,22276.44
YCL025C,r_1183_2_rvs,22276.44
YDR046C,r_1183_3_fwd,6414.48
YDR046C,r_1183_3_rvs,6414.48
YKR039W,r_1183_4_fwd,74541.96
YKR039W,r_1183_4_rvs,74541.96
YOL020W,r_1183_5_fwd,14237.28
YOL020W,r_1183_5_rvs,14237.28
YOR348C,r_1183_6_fwd,46124.64
YOR348C,r_1183_6_rvs,46124.64
YPL265W,r_1183_7_fwd,38030.76
YPL265W,r_1183_7_rvs,38030.76
YEL063C,r_1184_1_fwd,9534.6
YEL063C,r_1184_1_rvs,9534.6
YKR039W,r_1184_2_fwd,9390.96
YKR039W,r_1184_2_rvs,9390.96
YNL270C,r_1184_3_fwd,5357.52
YNL270C,r_1184_3_rvs,5357.52
YOL092W,r_1185_1,4006.44
YBR293W,r_1185_2,1502.64
YCL025C,r_1186_1_fwd,19826.28
YCL025C,r_1186_1_rvs,19826.28
YDR508C,r_1186_2_fwd,152906.4
YDR508C,r_1186_2_rvs,152906.4
YKR039W,r_1186_3_fwd,15927.12
YKR039W,r_1186_3_rvs,15927.12
YPL265W,r_1186_4_fwd,21330.72
YPL265W,r_1186_4_rvs,21330.72
YJR001W,r_1187,1432.8
YKL146W,r_1188_1,1536.84
YNL101W,r_1188_2,38289.6
YER119C,r_1189,15570
YFL055W,r_1190_1_fwd,32516.64
YFL055W,r_1190_1_rvs,32516.64
YKR039W,r_1190_2_fwd,41704.2
YKR039W,r_1190_2_rvs,41704.2
YPL265W,r_1190_3_fwd,30766.68
YPL265W,r_1190_3_rvs,30766.68
YBR132C,r_1191_fwd,7808.4
YBR132C,r_1191_rvs,7808.4
YBR068C,r_1192_1_fwd,246872.16
YBR068C,r_1192_1_rvs,246872.16
YBR069C,r_1192_2_fwd,877.68
YBR069C,r_1192_2_rvs,877.68
YCL025C,r_1192_3_fwd,6393.6
YCL025C,r_1192_3_rvs,6393.6
YDR046C,r_1192_4_fwd,4978.8
YDR046C,r_1192_4_rvs,4978.8
YDR508C,r_1192_5_fwd,288997.92
YDR508C,r_1192_5_rvs,288997.92
YKR039W,r_1192_6_fwd,20699.64
YKR039W,r_1192_6_rvs,20699.64
YOL020W,r_1192_7_fwd,7986.96
YOL020W,r_1192_7_rvs,7986.96
YCR075C,r_1193,737120.16
YPR021C,r_1194,7496.28
YER119C,r_1195,10951.92
YCL025C,r_1196_1_fwd,20017.08
YCL025C,r_1196_1_rvs,20017.08
YFL055W,r_1196_2_fwd,34170.12
YFL055W,r_1196_2_rvs,34170.12
YKR039W,r_1196_3_fwd,36102.96
YKR039W,r_1196_3_rvs,36102.96
YPL265W,r_1196_4_fwd,28915.56
YPL265W,r_1196_4_rvs,28915.56
YJR001W,r_1197,3451.32
YKL146W,r_1198_1,5298.84
YNL101W,r_1198_2,110801.16
YCL025C,r_1199_1_fwd,35956.44
YCL025C,r_1199_1_rvs,35956.44
YDR508C,r_1199_2_fwd,638716.32
YDR508C,r_1199_2_rvs,638716.32
YKR039W,r_1199_3_fwd,76656.6
YKR039W,r_1199_3_rvs,76656.6
YPL265W,r_1199_4_fwd,55506.6
YPL265W,r_1199_4_rvs,55506.6
YOL092W,r_1200_1,6556.32
YBR293W,r_1200_2,10898.28
YCL069W,r_1200_3,31726.8
YMR088C,r_1200_4,9246.6
YBR069C,r_1201_1_fwd,3177.72
YBR069C,r_1201_1_rvs,3177.72
YGR191W,r_1201_2_fwd,18198.72
YGR191W,r_1201_2_rvs,18198.72
YKR039W,r_1201_3_fwd,21582
YKR039W,r_1201_3_rvs,21582
YCL038C,r_1202_fwd,20128.32
YCL038C,r_1202_rvs,20128.32
YJR001W,r_1203,734.76
YKL146W,r_1204_1,772.2
YNL101W,r_1204_2,4458.24
YBR068C,r_1205_1_fwd,80820.72
YBR068C,r_1205_1_rvs,80820.72
YBR069C,r_1205_2_fwd,4035.24
YBR069C,r_1205_2_rvs,4035.24
YCL025C,r_1205_3_fwd,3824.28
YCL025C,r_1205_3_rvs,3824.28
YDR046C,r_1205_4_fwd,8114.04
YDR046C,r_1205_4_rvs,8114.04
YKR039W,r_1205_5_fwd,7839.72
YKR039W,r_1205_5_rvs,7839.72
YKL217W,r_1206_fwd,44415.36
YKL217W,r_1206_rvs,44415.36
YKL217W,r_1207,44415.36
YCL038C,r_1208_fwd,29373.12
YCL038C,r_1208_rvs,29373.12
YJR001W,r_1209,1621.44
YKL146W,r_1210_1,2131.56
YNL101W,r_1210_2,37287.36
YBR068C,r_1211_1_fwd,181834.92
YBR068C,r_1211_1_rvs,181834.92
YBR069C,r_1211_2_fwd,3106.44
YBR069C,r_1211_2_rvs,3106.44
YCL025C,r_1211_3_fwd,13422.24
YCL025C,r_1211_3_rvs,13422.24
YDR046C,r_1211_4_fwd,4426.92
YDR046C,r_1211_4_rvs,4426.92
YDR508C,r_1211_5_fwd,228405.24
YDR508C,r_1211_5_rvs,228405.24
YKR039W,r_1211_6_fwd,45621
YKR039W,r_1211_6_rvs,45621
YOL092W,r_1212_1,5233.32
YBR293W,r_1212_2,1990.44
YCL069W,r_1212_3,16409.88
YMR088C,r_1212_4,6054.12
YKR039W,r_1213_1_fwd,8035.2
YKR039W,r_1213_1_rvs,8035.2
YNL268W,r_1213_2_fwd,16859.16
YNL268W,r_1213_2_rvs,16859.16
YBR068C,r_1214_1_fwd,376257.24
YBR068C,r_1214_1_rvs,376257.24
YCL025C,r_1214_2_fwd,27060.12
YCL025C,r_1214_2_rvs,27060.12
YDR046C,r_1214_3_fwd,5434.92
YDR046C,r_1214_3_rvs,5434.92
YDR508C,r_1214_4_fwd,441142.92
YDR508C,r_1214_4_rvs,441142.92
YGR055W,r_1214_5_fwd,33526.08
YGR055W,r_1214_5_rvs,33526.08
YHL036W,r_1214_6_fwd,4263.84
YHL036W,r_1214_6_rvs,4263.84
YKR039W,r_1214_7_fwd,45567.72
YKR039W,r_1214_7_rvs,45567.72
YBR068C,r_1215_1_fwd,199510.2
YBR068C,r_1215_1_rvs,199510.2
YCL025C,r_1215_2_fwd,33980.76
YCL025C,r_1215_2_rvs,33980.76
YDR046C,r_1215_3_fwd,18569.52
YDR046C,r_1215_3_rvs,18569.52
YKR039W,r_1215_4_fwd,77440.32
YKR039W,r_1215_4_rvs,77440.32
YOL020W,r_1215_5_fwd,28646.64
YOL020W,r_1215_5_rvs,28646.64
YKR039W,r_1216_1_fwd,14530.68
YKR039W,r_1216_1_rvs,14530.68
YOR348C,r_1216_2_fwd,55457.28
YOR348C,r_1216_2_rvs,55457.28
YCL025C,r_1217_1_fwd,13451.4
YCL025C,r_1217_1_rvs,13451.4
YDR508C,r_1217_2_fwd,86214.96
YDR508C,r_1217_2_rvs,86214.96
YFL055W,r_1217_3_fwd,18144.36
YFL055W,r_1217_3_rvs,18144.36
YKR039W,r_1217_4_fwd,9718.2
YKR039W,r_1217_4_rvs,9718.2
YPL265W,r_1217_5_fwd,14645.16
YPL265W,r_1217_5_rvs,14645.16
YDR105C,r_1217_6_fwd,7549.92
YDR105C,r_1217_6_rvs,7549.92
YBR069C,r_1218_1_fwd,3277.8
YBR069C,r_1218_1_rvs,3277.8
YCL025C,r_1218_2_fwd,19042.92
YCL025C,r_1218_2_rvs,19042.92
